,filename,uuid,duration,zero_crossing_rate,tempo,dynamic_range,rms_mean,rms_std,harmonic_rms,percussive_rms,spectral_centroid_mean,spectral_centroid_std,HPR,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,chroma_stft_mean,chroma_stft_std,chroma_cens_mean,chroma_cens_std,spectral_contrast_mean,spectral_contrast_std,spectral_flatness_mean,spectral_flatness_std,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,mfcc_13_mean,mfcc_13_std,mfcc_14_mean,mfcc_14_std,mfcc_15_mean,mfcc_15_std,mfcc_16_mean,mfcc_16_std,mfcc_17_mean,mfcc_17_std,mfcc_18_mean,mfcc_18_std,mfcc_19_mean,mfcc_19_std
145,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_4,1.9499773242630385,0.17059616815476192,123.046875,15.88054645122304,4369.654,2939.1406,2643.3704,2272.086,3636.8027175148122,619.9415786508627,1.0141420032074646,3181.2725848362074,253.27924371677082,7649.542236328125,862.6352976978767,0.37571654,0.29212168,0.24974776344097785,0.14477357490081777,17.382097111248676,3.93556228517454,0.10633297,0.082767434,945.73193,52.21709,42.89976,18.785421,14.063247,24.42746,15.595254,14.84949,-6.23416,12.725635,-12.329426,19.711494,-9.76381,12.075695,-1.2437109,10.404194,-9.935664,6.337444,-9.177034,6.6721053,-7.1796956,11.606574,-4.9776893,7.7814155,1.7386749,6.0363026,-4.229702,5.1758747,0.72189456,6.445443,-1.9675425,7.595758,-3.3044274,6.095456,-3.8637946,7.5271025,-0.33056006,7.6977696,-2.7669742,4.6297565
146,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_5,1.9500226757369614,0.1483154296875,129.19921875,17.81676208389294,5418.1084,3909.714,3127.9465,3039.972,3352.2656396174675,837.3391154491127,0.9705896327267544,3058.3018588147925,249.8595565030943,6999.444580078125,1312.4670236140375,0.45210215,0.29331145,0.25488681235933663,0.13552138657285676,17.345504690418885,3.9722935799134946,0.09145474,0.08659069,948.2889,51.671394,50.042267,20.41644,3.8782094,22.150024,14.434435,25.943327,-2.328359,16.617502,-4.6160226,10.927435,1.3893133,11.269253,1.7475233,9.704316,-2.463245,10.477078,0.12827785,7.168194,-4.6541414,7.552843,-1.0945486,9.345546,5.52134,9.551031,1.9770712,9.88538,0.40391204,8.641959,-3.4213972,8.160906,-2.3747005,7.1893334,-1.3532195,7.727604,1.9690777,6.9097757,0.90659386,7.598965
147,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_6,1.9499773242630385,0.14231654575892858,129.19921875,16.307616773198845,5125.007,2787.0422,3487.7336,2321.5645,3410.333571065814,795.0423510738264,0.9719399645753706,3134.3096910949957,320.02183445768577,7254.766845703125,1313.4225961454276,0.43577978,0.29713252,0.2596250564903001,0.12620682776990239,16.994091913998457,4.158792410426637,0.07724129,0.0682434,952.25146,53.2227,52.47412,19.775215,11.5895,22.221102,20.720346,14.612571,2.9741414,10.30958,-5.1431375,14.78009,-0.5249214,7.7526884,-0.5664325,9.0534935,-4.2226815,9.102477,-3.026475,9.296621,-3.6164198,9.562888,0.7666935,8.939652,4.635376,9.120983,-5.3820014,7.979702,-4.8220673,8.935952,-3.8420548,9.252368,-1.5239065,9.2483425,0.5261869,7.926555,4.6933165,8.964734,2.4577425,6.04033
148,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_7,1.9500226757369614,0.12181454613095238,129.19921875,18.317761763467786,5454.5273,3692.6785,3377.1792,2971.5203,3266.563901954185,970.9059251610131,0.9665438185038051,3209.672070817007,256.8750626338023,7303.3447265625,1420.464254524688,0.48630166,0.29563287,0.2495963641587517,0.1450344384346874,17.14289703979513,4.205200596109843,0.068579905,0.071238026,922.5819,58.227573,54.79882,23.90301,24.093365,21.081062,25.95135,19.10877,9.595797,9.971153,-2.0263338,11.488832,2.3877177,12.300028,0.86126727,11.548261,-0.7067878,10.977113,-0.70866156,9.714161,-4.3363123,8.963583,-6.92458,8.936686,-0.0047615254,7.265139,-2.7788973,7.7156687,1.0957656,5.762132,4.4440265,7.3380494,5.01591,6.9005136,1.3867958,8.754663,1.359669,6.765871,-0.10624596,6.1150584
149,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_8,1.9499773242630385,0.14971051897321427,129.19921875,16.655640199381395,4060.8762,2506.286,2608.5322,2003.8864,3605.728236617706,748.1076226687068,1.0077396404191905,3258.78121988345,240.00604661039492,7811.9384765625,1031.5587036874201,0.35227767,0.295442,0.25244314808824425,0.14002067817515423,17.578685093113243,4.060593840825476,0.08725942,0.07937948,931.1452,47.51454,46.07967,17.764608,16.10414,17.871485,12.635659,17.278881,-2.9441931,14.312284,-10.598381,14.68393,-6.862273,10.110657,-5.103083,10.738179,-13.459134,10.307181,-9.86863,8.238539,-8.931777,9.305209,-10.736621,5.5927715,-5.633879,4.541248,-8.955938,6.1823907,-4.283158,6.476022,-3.396185,5.843104,0.57313895,6.5667295,3.7440479,8.472422,4.053374,7.9661922,-5.9785967,8.11381
150,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_9,1.9500226757369614,0.07853771391369048,129.19921875,17.24830446979061,8065.5977,3287.8872,5645.05,3890.3125,2697.946641432689,649.9305218844806,1.0030221466685556,3140.9418444591656,338.2656707876917,6786.80419921875,1389.3065076810578,0.5155435,0.27543402,0.27371758284968395,0.09171705496939878,16.978424157972878,4.166898982160574,0.03513519,0.048869528,959.78217,60.05805,77.54407,20.416342,25.410517,23.494627,7.266782,15.175023,1.5321767,14.507899,6.157618,11.143978,10.036858,11.12922,4.50875,11.168651,-0.5604734,11.108043,4.479028,9.750951,2.6651342,6.6695824,-3.4054787,9.9425535,4.742182,9.55502,3.9674137,7.292025,2.048924,7.0423903,2.6517482,7.8979135,3.3836415,7.403613,4.1941185,8.402122,1.7691578,7.60264,-4.5934567,10.423705
151,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_10,1.9499773242630385,0.15327962239583334,129.19921875,21.322857747023335,7284.439,3351.6604,4858.0713,3322.5793,3192.8470159420804,552.6000022616331,1.0063399170933918,3052.6174861589916,211.14752341560867,7075.323486328125,795.4708896022609,0.49156716,0.26197505,0.26602972136577463,0.11207819004329819,17.116177093336862,4.1240320302070765,0.08586425,0.072925694,1006.3022,44.14995,58.207478,20.551014,-0.69277316,23.444408,8.654086,15.924202,0.9727894,14.899845,-2.8649986,16.553278,-1.4374923,11.735356,1.1044451,8.795802,-1.7251195,9.340507,-3.5415745,8.500645,-1.7076694,9.3785305,0.25435343,8.999488,0.11455945,6.1597424,-1.6166868,4.631473,1.4438967,5.700966,-1.9380057,5.490475,1.3079656,8.05813,2.1593258,9.404755,-0.2664606,6.9314146,-3.6933067,7.03352
152,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_11,1.9500226757369614,0.16655622209821427,129.19921875,18.83552456185052,5938.0454,3920.8518,3260.7324,3424.2883,3331.5861516480836,1002.3374736519481,0.957985963920682,2960.585411179065,273.0943202016335,6822.4365234375,1498.3761503371602,0.5240829,0.26498634,0.26252503166487595,0.1200580737921828,17.09475764527111,4.114486702705139,0.11037268,0.115999535,958.2543,43.388836,50.43972,30.578676,3.9940026,22.167982,14.224584,18.774664,-9.02744,14.58942,-7.1064415,15.293901,4.821146,14.711751,4.2772574,11.440988,-6.153334,10.703648,-2.1012163,10.433206,-1.3812363,8.080314,-2.7680614,7.24976,3.5058634,6.2681704,2.609819,6.5407224,7.4480133,6.3162036,5.825193,7.4391165,3.5166943,9.220638,-1.1835424,7.420784,6.4433813,6.1044626,3.2937794,6.4495835
153,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_12,1.9499773242630385,0.17453729538690477,123.046875,16.247632715054465,4140.7573,2634.4534,2749.8816,1984.4482,3737.621192187908,725.7235143583154,1.0163367288103018,3120.8862547847143,229.7964692714594,7555.462646484375,1030.8368393283909,0.40511715,0.30564785,0.24700856238498364,0.1493991413691423,17.02874964092368,3.760861923142038,0.1153809,0.095068336,941.88226,54.102734,37.738644,19.468054,7.0303454,24.932825,13.979131,20.34288,-6.7584257,16.223665,-11.091596,19.402802,-9.826123,12.247536,-0.051194757,11.746596,-7.542854,7.4179506,-9.297933,5.883836,-5.066674,11.642134,-5.18428,6.8861675,2.2853496,7.1962523,-3.6991856,7.068149,-1.8799609,5.9116797,-2.7977893,7.561887,-3.6768076,7.490642,-3.8593738,7.7205586,0.67914563,6.7213335,-2.9634786,4.240393
154,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_13,1.9500226757369614,0.16950334821428573,123.046875,23.189438541570752,6176.2983,4105.8887,3087.6855,3870.6619,3357.5118976418003,847.4356395064793,0.959641682946586,3018.7492147424514,279.7560934936898,6957.01904296875,1271.1885329594506,0.47034514,0.2890378,0.26089301701447765,0.12356442451780696,16.81642941716032,3.937232989489963,0.09762636,0.08531449,963.077,58.263824,48.60897,21.465603,-0.8784773,26.109283,13.410004,26.457617,-0.8597657,16.61489,-3.1163607,10.571039,2.5474567,8.920899,1.032938,10.420089,-2.8074832,11.677785,1.3265445,7.1544337,-1.5393986,6.910019,0.3103335,9.146556,4.164985,10.732585,2.997311,9.034249,2.144891,8.173404,-3.8555944,8.003362,-1.6136839,7.405514,1.5428147,8.043787,5.8812222,5.8120165,2.1325734,7.5211406
155,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_14,1.9499773242630385,0.14837937127976192,123.046875,9.109832939802516,4833.6836,1998.9735,3520.525,1999.9681,3478.368255699221,722.7498885811926,0.9935900479559375,3137.923601097532,279.6527032606323,7363.201904296875,1141.3021079791679,0.39650038,0.2874899,0.25373571106032616,0.13766452798758297,17.310015178031975,4.222137461961853,0.08584064,0.07293719,958.80115,49.809887,48.710835,19.88564,9.576444,21.132235,20.182308,14.287906,4.270377,10.367474,-5.2039046,16.488628,-5.799942,9.677296,-1.2001791,8.463167,-5.2944946,10.023814,-4.920248,9.788216,-5.473716,7.8927145,-2.8667617,10.506223,3.6218975,7.4406347,-3.3379843,6.8867154,-2.710748,8.947497,-3.5666728,8.307618,-2.0998526,9.682739,1.498081,9.098023,3.7943363,9.499788,1.9671602,6.6156964
156,385d8aa0-8e7f-4101-8c14-c5dbb385412c,385d8aa0-8e7f-4101-8c14-c5dbb385412c_15,0.7500226757369615,0.08571555397727272,123.046875,19.13333502998873,6552.38,3531.961,4727.636,2874.7236,3050.160088523184,629.3397848659996,0.9640019263183242,3229.590117278542,161.5430942013118,7133.689186789773,825.3956066552597,0.51448095,0.29259738,0.24128142815738304,0.1584821938252589,18.4067318005689,3.9680590060579357,0.038663056,0.036834218,939.5673,34.196342,60.178623,16.202204,26.269815,16.529282,29.559639,15.4929085,13.734934,11.504188,-0.22285886,11.185309,8.670688,9.262088,4.45488,7.5073643,3.8800313,10.4551,5.3049006,7.3184147,-2.7993548,7.021669,-6.2929497,8.460934,-1.6627637,7.918979,-4.236445,5.4847894,2.727428,4.5068007,8.908727,5.4775195,8.578703,7.2842827,5.9717526,10.256435,4.006751,7.230918,-2.6060073,8.3627
157,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_0,2.8789569160997734,0.14402327998991934,161.4990234375,19.190568152478647,8132.9473,5306.315,4869.642,4238.223,3573.9130070766823,1295.0988902956306,0.9897875816993464,3418.5251759562,306.4859531017935,8073.822415259577,1479.964556161492,0.40775356,0.31179944,0.2700192088701237,0.10209289972611142,18.671136147701404,4.7922932798665565,0.03973312,0.04483439,946.72955,52.432175,56.0926,33.951977,34.25673,35.58794,11.402877,21.804468,14.62686,14.334619,-4.339312,21.237688,7.0874233,13.398196,-2.186821,16.360697,5.323846,8.368548,7.9914966,9.644782,-4.2605023,12.684485,0.75093645,9.417484,-1.4338592,10.040344,-3.4277494,9.440316,0.82786787,8.966545,-0.24429537,8.590306,0.22115655,7.855199,2.5864737,8.055497,4.9965086,7.7316985,8.165824,9.789873
158,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_1,2.879002267573696,0.14663794732862903,83.35433467741936,18.669471453587732,6018.8164,4660.378,2520.9,4137.242,3655.3429688397337,1403.431883721911,0.9788223465091435,3442.5887663348994,357.6503820174646,8250.516239289314,1620.4108488410957,0.32346332,0.3178345,0.25956688200272343,0.1263264307289554,19.074275470569706,5.2818163642131575,0.037915334,0.051044438,897.66675,73.23661,51.365685,37.794586,30.561823,17.785807,8.065025,23.946194,13.849007,16.960796,-12.904001,20.152695,3.3452222,14.607165,-10.23111,17.075922,3.0940843,15.904846,6.896295,13.408108,-4.3047585,15.669205,3.1555567,10.93466,-4.5645514,6.8519654,-6.4227877,6.10032,-3.4203422,8.713614,-3.3029363,8.137656,-6.68946,9.912587,-5.0564337,8.792503,0.9812038,10.770645,7.7111692,9.146266
159,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_2,2.879002267573696,0.11164708291330645,161.4990234375,16.276449880836196,7855.94,5202.5513,5068.2046,3626.7559,3409.5727259914397,1083.928023984892,0.9870761316226984,3460.1262794368054,331.61326368090056,8044.387915826613,1490.523995176684,0.3941468,0.31238928,0.26842762118840074,0.10620708788244666,18.48058432082375,4.661070350970903,0.034153253,0.033122003,937.7939,56.455994,57.30137,32.39362,35.57118,19.498932,17.174673,29.552711,15.387708,14.245763,-1.7972267,15.140488,4.280692,15.074817,-3.1687539,17.096838,5.47384,9.519292,6.043677,8.823864,-0.8450934,13.304037,0.7963469,10.70584,-4.1843314,9.345049,-5.215715,11.130426,1.8198694,8.642189,-0.7226776,7.8022375,-2.652173,6.075326,3.1014485,6.979683,5.485264,9.00421,3.6039014,8.088347
160,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_3,2.879002267573696,0.15902217741935484,83.35433467741936,19.15846659737781,6221.8457,4640.5293,2798.5442,4055.562,3904.48004602973,1604.474378609219,1.0045854152172538,3439.649105494703,425.8695199976135,8225.162629158267,1924.2283464302332,0.33612582,0.3323344,0.26422364664641595,0.11627208558464598,18.81612661580625,5.2927918236438085,0.034019653,0.033180434,895.4171,74.163864,45.12805,39.245193,41.535736,21.10209,6.72729,25.077257,9.347887,20.142246,-8.685923,19.95749,1.6797419,17.851393,-6.9515157,17.262964,-0.6229888,15.115492,3.7255313,14.407289,-2.6753666,15.418692,3.4673324,12.032407,-5.321827,10.002206,-8.105917,9.445186,-3.6572156,6.622069,-2.5600462,10.292017,-4.7307086,8.9333,-5.617985,12.971754,-1.5715164,12.625191,3.1425736,10.22267
161,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_4,2.879002267573696,0.10507103704637097,161.4990234375,16.64594762022773,8164.8145,5151.4736,5085.3735,3891.7058,3281.602528969606,810.994246767773,1.0015433556962423,3474.09204276476,305.47967990696645,7994.375315020161,1518.350962488292,0.39675176,0.31453118,0.26640943348588586,0.11117260041513227,19.069968888537748,4.936273054868227,0.029160341,0.026810318,940.7282,57.11509,61.07799,33.73939,34.67887,25.06961,11.663483,28.32221,14.401463,16.188623,-1.9313921,16.522518,8.056648,12.915297,-9.051806,20.337587,3.3636086,12.164123,10.139188,8.215727,-4.68573,13.363827,1.0193393,9.184073,-4.0992174,10.175765,-4.2437263,9.961785,1.7166378,9.722764,-2.2847974,8.301251,-0.9467317,7.495276,6.2900047,7.213018,7.9395013,7.728597,8.271581,10.252901
162,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_5,2.879002267573696,0.11133993825604839,83.35433467741936,18.55475833381152,5968.9336,4704.011,2871.2551,3888.7085,3418.966358283725,1133.8013035238262,1.001383343289213,3369.0926724177366,438.9491160976287,7665.386175340222,2118.438971687927,0.29704216,0.3123783,0.25739946683688064,0.13068606584262504,19.393844366072074,5.203705742942457,0.033870358,0.041103177,895.56287,76.13093,52.12435,34.39872,23.872978,23.88332,13.662731,17.391182,13.537713,14.788357,-12.932857,22.117558,2.2867084,17.884342,-11.594674,14.814337,1.7217262,12.640016,7.721707,15.996951,-6.561697,14.480259,1.0904844,12.698767,-6.7085915,11.405419,-9.967656,7.081576,-4.1572695,6.780819,-3.7589397,8.050392,-5.0902195,13.947602,-2.5221982,10.371549,3.131923,9.462552,9.083073,10.611925
163,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_6,2.879002267573696,0.17415889616935484,103.359375,12.67723616578354,5704.951,2211.3171,4084.8027,2474.5789,3871.03210984072,1340.7676668081974,0.9807764558547276,3512.8627309534936,302.1788931350099,8619.619652532761,1077.463021150945,0.32741964,0.29733768,0.24737813156006144,0.14878640179527922,19.67821038583684,4.713279848567472,0.049300004,0.058208928,942.12585,44.529842,53.89723,35.852566,37.349625,21.091633,16.480175,19.202642,17.065895,12.673926,-10.331324,12.879377,0.76927096,15.630911,-6.8586946,11.821404,2.0656974,8.568858,0.023545591,8.944066,-1.644998,11.2330885,-1.661073,8.971393,-3.9743392,9.544199,-2.9751709,13.161073,2.08308,8.280267,5.0563903,6.1590977,6.110278,8.022293,7.2670536,8.374565,7.2037044,8.418594,5.324705,7.9063377
164,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_7,2.879002267573696,0.13071761592741934,83.35433467741936,21.401794528046395,6482.527,4657.5576,3484.4587,3641.2415,3187.229859569344,1305.5325609420765,0.9929848736337729,3205.1751203389317,479.4226703295812,7162.2212071572585,2170.4711230790854,0.34746847,0.3162245,0.2532178738867902,0.1386147238845389,18.47079787893359,4.826725942001412,0.05457564,0.08535874,930.97955,59.392303,69.42033,38.942398,31.686476,20.559921,13.226614,16.395706,5.686958,13.812555,-10.578963,17.344208,-3.4276137,13.227998,-7.7563314,14.565253,0.3130825,13.590275,-0.5613759,13.7756815,-5.075499,13.718232,4.250803,11.373581,-2.5303333,9.939147,-6.113999,6.5757117,-4.4642296,8.000416,-3.1623778,8.462936,-7.7589154,7.457499,-8.5951605,9.392004,-2.35283,9.921079,2.2839413,9.675477
165,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_8,2.879002267573696,0.1028107673891129,161.4990234375,18.217478183139576,8204.098,5231.1704,5132.6606,3989.6665,3035.170654150279,833.9275642891765,0.9922697420104956,3270.143209592482,361.5668609007751,7329.2771862399195,1470.0604782672426,0.3688809,0.31445685,0.26586825335367664,0.11246068287183092,18.796230321032176,4.65819165206924,0.032501366,0.037103113,951.8155,55.94558,68.423256,25.700182,31.387276,26.643585,20.181637,16.805712,15.8079815,12.581162,-0.15488133,20.606268,2.2115932,14.928851,-4.6092215,13.036818,4.424162,11.367908,4.1198874,8.884713,-3.6940892,8.891013,5.84735,12.067774,2.2129161,10.681303,-2.9374914,8.787394,0.33465993,8.477441,1.4334264,9.0757675,-1.9423121,8.3543825,-0.878339,7.8128552,3.0887878,9.907989,4.542642,12.038536
166,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_9,2.879002267573696,0.11493116809475806,83.35433467741936,23.491960707777082,6462.2075,4738.1353,3487.0671,3666.2258,3006.732162707658,1023.28869756398,0.9777247164535486,3203.6851454121224,422.0135796237992,7038.665771484375,2119.5852209101254,0.33894357,0.30805802,0.2618510411378067,0.1215210499805691,18.312609990615208,4.423174790367577,0.048218954,0.06633358,930.0405,63.152943,70.41595,33.607933,23.128153,17.14408,16.87944,14.976107,14.963037,13.563673,-7.2122874,19.428787,-3.310007,10.5153265,-13.940618,12.680757,-1.2757943,11.870799,0.38801026,11.62226,-5.558878,9.178134,5.7509227,11.106131,-3.1337662,8.112514,-9.064672,8.253248,-5.0400615,7.515364,-2.5995314,8.605169,-5.789156,8.64192,-6.271289,10.46781,-1.1984258,9.297439,1.2215409,8.457674
167,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d,21cf370e-2b04-4c4d-a0fc-103e5b5b0c5d_10,1.2100226757369614,0.12727557488207547,129.19921875,16.025050745100202,6240.5435,2385.5725,4338.365,2722.3494,2995.1890559242725,1361.4511943488762,0.9563454716571346,3105.1976267554423,520.7135842229404,6503.02734375,2157.612518134687,0.34276602,0.29507378,0.25697494014557,0.13151887115738972,18.75419638057979,4.573076447895985,0.035854705,0.040451366,960.2102,48.036182,90.09679,30.13432,27.596813,27.214993,4.384357,12.622714,9.384048,15.352225,-1.3862942,8.857448,3.3222404,7.359992,-14.012207,10.857974,-1.4109511,7.8034325,-0.36674875,7.35321,-7.314486,6.744173,7.148524,6.681162,3.1886458,6.7561193,-3.4295485,6.6023297,-4.241761,7.2667446,-0.90825063,7.128452,-6.1304965,5.1671686,-3.6644714,6.3230343,-6.5304694,7.027954,-10.038786,8.603999
168,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_0,2.413968253968254,0.1053466796875,143.5546875,6.0541309950905315,8500.343,1732.581,5704.1587,3733.072,2089.716295814258,425.5045112567235,0.9975558396630819,2132.2027961806066,282.0364585599785,4364.407583383413,1132.8580194584138,0.42446557,0.28572008,0.27508889634765216,0.08751818347957199,21.435820149845327,9.817604608361199,0.0074281837,0.007852603,1002.2262,37.25161,113.01966,16.20944,-33.183212,18.554956,34.50163,10.212602,-10.343464,11.015711,30.59905,9.07495,-18.897982,7.9838533,31.398088,6.6098137,-12.613577,12.838808,18.581335,6.5681567,-9.540974,7.9012113,13.512366,4.430269,-10.865907,6.5268583,9.972521,5.1996613,-10.489349,6.664853,6.570351,5.5576005,-9.599567,6.1603837,-0.785785,5.89725,-9.190254,5.129923,0.46925408,5.8065357
169,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_1,2.414013605442177,0.114501953125,99.38401442307692,7.317004463772236,7126.4697,1898.3956,4682.281,3323.5542,2270.6989668242686,590.123622662938,0.9896495030266796,2226.085289071668,230.6127763485296,4712.665733924279,1009.7270825728959,0.4455319,0.27683538,0.27533592521420874,0.08673789033501446,21.54943137270953,9.64567597970923,0.009474877,0.010516833,987.4737,39.39665,102.44731,22.752916,-29.950758,17.24279,39.532253,10.075318,-2.6708326,9.630199,35.78015,9.981351,-21.365526,8.306181,24.367079,7.2631264,-14.311532,7.7508197,16.882439,6.379388,-13.693313,6.994982,8.0785885,5.8042884,-11.5590725,5.880195,8.280939,5.0752063,-8.399908,5.983294,8.862329,5.733075,-6.937391,6.236626,4.376602,4.371045,-6.287814,5.0748205,0.667646,5.355724
170,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_2,2.414013605442177,0.1030742938701923,143.5546875,6.112898141448113,8754.58,2381.182,5313.7544,4291.0425,2096.8728740540732,358.5797224836833,0.975188661881097,2104.749759375214,259.02674360568614,4301.8784743088945,983.6945620174891,0.3785514,0.30460557,0.27204108665579124,0.09657629369814125,21.520570991647645,9.472016245775947,0.0071834177,0.009191773,994.45905,45.09372,108.666084,15.216398,-34.67619,18.371885,34.248184,10.186362,-9.570642,11.313584,29.09692,8.86087,-17.979286,9.447443,26.830982,8.242464,-11.090502,8.453441,20.24131,8.088799,-9.07996,7.735847,12.869643,6.5315547,-9.502544,6.0609226,6.539809,5.787307,-12.901931,6.0192785,5.1667256,8.649407,-14.403512,9.097421,-0.8040704,6.2412596,-5.3433437,7.353181,1.4458518,7.7868185
171,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_3,2.413968253968254,0.09571251502403846,99.38401442307692,9.42335050340796,7018.2144,2286.486,4383.313,3380.0474,2215.9619835843628,431.8647021879409,0.9862764424899537,2333.524501472532,245.327435726404,5009.264901968149,996.1501168805361,0.4193834,0.28544688,0.272405310681669,0.09554412617087826,20.83332488499459,10.056461158265364,0.0087689385,0.0071399407,972.1199,51.94865,102.48774,16.060638,-17.833532,13.910756,41.964455,8.35103,-8.3645735,9.421853,33.11631,9.7245,-19.406412,7.899839,26.776796,6.674682,-12.961196,8.979666,13.599311,7.4175463,-13.9582205,6.975774,11.950942,4.6896057,-10.701475,6.0532393,5.403144,5.8169527,-12.591797,6.7480583,6.219923,6.513414,-8.281573,5.132316,3.0115736,4.8519955,-5.899609,3.5323262,3.122402,5.9361424
172,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_4,2.414013605442177,0.11609825721153846,99.38401442307692,9.35651955944408,7897.1553,2576.3503,4941.342,3874.452,2271.7264518407314,547.272975081735,1.0147631894484412,2158.9728555604597,335.0553120740084,4716.082059420072,1224.5746040741117,0.41328955,0.29723856,0.27701333524625366,0.08122158228623733,21.21579842418882,10.037735414820567,0.008377633,0.007582144,983.1345,53.361057,101.264496,27.230585,-32.48675,15.89839,40.616924,12.438565,-13.934702,17.035778,26.766727,10.699692,-19.789145,11.154242,24.405396,9.842132,-11.131776,8.566694,17.1674,10.22039,-12.094478,8.713743,10.310893,7.8500576,-10.1875305,8.103741,1.9446578,6.2551546,-9.338274,7.312393,7.9460216,7.541089,-11.850292,7.931485,7.045275,8.075027,-5.412447,5.6480403,0.77159125,6.4470787
173,0ed7ce8c-4284-4f92-89dd-8f47323cec19,0ed7ce8c-4284-4f92-89dd-8f47323cec19_5,2.414013605442177,0.10036996694711539,143.5546875,5.434075201062996,6570.383,2155.8364,4130.2144,3274.7463,2211.2121899467147,351.258469248719,0.9763415824852605,2316.344800379209,206.5999471280674,4997.980675330529,841.0186423975887,0.45465994,0.27070776,0.2766591903842935,0.08241981381464412,20.720183745134147,9.88943848358072,0.008635321,0.00645643,972.38116,47.20741,103.0037,13.2206745,-22.052015,13.287972,38.76264,10.518529,-6.548395,8.540035,36.070843,5.9776125,-19.062178,7.8573155,27.47151,6.065108,-7.526307,6.574462,19.1629,5.4661174,-10.580245,5.7930946,12.383545,4.643607,-11.85449,5.910152,5.6764226,4.40031,-11.583024,5.590869,7.783971,5.057965,-6.498838,4.732334,3.7869704,4.4512506,-6.190541,4.238814,2.6771045,5.609794
